locode,name,lat,lon
THBKK,Bangkok,13.75,100.5167
THBMT,Bangkok Modern Terminals/Bangkok,13.6,100.5833
THBND,Ban Don,9.1833,99.3667
THBNG,Bangnara,6.4333,101.8333
THBNK,Ban Kantang,7.4167,99.5
THBNL,Ban Laem,13.1167,100.1167
THBPG,Ban Pong,13.8,99.8667
THBPK,Ban Prakop Customs House,6.4667,100.7167
THBSP,Bang Saphan,11.2,99.5167
THBTC,Bangpakong Terminal,13.4667,100.9833
THBTP,Ban Talat Takua Pa,8.8333,98.3667
THCHA,Chanthaburi,12.3,102.2333
THCHS,Chiang Saen Customs House,20.3167,100.0667
THCHU,Chumphon,10.4333,99.2667
THECT,Ekachai Container Terminal,13.5833,100.3167
THERA,Erawan,9.0667,101.4
THHOP,Hoping,24.2667,121.7333
THI6C,T S Transport and Logistics,13.65,100.5667
THKAN,Kantang,7.4,99.5167
THKHA,Khanom,9.2,99.8833
THKLA,Ko Lanta,8.05,98.9
THKLY,Khlong Yai,11.7667,102.9
THKPT,Kamphaeng Phet,16.4667,99.5167
THKRU,Phra Khanong,13.7,100.6
THKRV,Krabi,8.0667,98.7333
THKSI,Ko Sichang,13.1333,100.8167
THKSM,Ko Samui,9.5333,99.9333
THKYO,Ko Yao,7.9,98.6
THLAS,Lang Suan,9.95,99.15
THLCH,Laem Chabang,13.0833,100.8833
THMAT,Map Ta Phut,12.65,101.3
THMEK,Mae Klong,13.3667,99.9833
THNHP,NH Prosperity,13.1833,100.8
THNIM,Nim Port,13.6,100.5667
THNKT,Nakhon Si Thammarat,9.2333,99.8667
THNRW,Narathiwat,6.4167,101.8167
THPHA,Phang-Nga,8.4,98.5167
THPKB,Pakbara,6.8667,99.7167
THPKN,Pak Nam,13.6,100.5667
THPKP,Pak Phanang,9.2,99.8833
THPKT,Phuket Port,7.8167,98.4
THPLA,Platong,9.65,101.4667
THPPA,Phra Pradaeng,13.6167,100.55
THPPC,Prachuap Port,11.2,99.5833
THPTN,Pattani,6.8833,101.2667
THPTR,Photharam,13.6833,99.85
THPYT,Phahon Yothin Customs House,13.8,100.5333
THRNN,Ranong,9.9667,98.6333
THSAP,Samut Prakan,13.6,100.6
THSAT,Sattahip,12.6333,100.9167
THSCS,Sahathai Coastal Seaport,13.65,100.5333
THSGK,Songkhla,7.2333,100.5667
THSHT,Actu-lum,13.65,100.55
THSIC,Sichon,9.0167,99.9167
THSNT,Satun,6.6167,100.0667
THSRI,Si Racha,13.1667,100.8833
THSSW,Siamgas and Petrochemicals,13.6333,100.55
THTAB,Tak Bai Customs House,6.25,102.05
THTAC,Tha Chaleap,12.5833,101.8833
THTHA,Tha Sala,8.6667,99.95
THTPP,Tungprong Pt,12.7,100.8333
THTRG,Trang,7.55,99.6
THUCT,Unithai Container Terminal,13.5833,100.5833
THURT,Surat Thani,9.1333,99.1333
TKAFU,Atafu,-8.5333,-172.5167
TKFKO,Fakaofo,-9.3667,-171.25
TKNKU,Nukunonu,-9.1667,-171.85
TLDIL,Dili,-8.55,125.5667
TMALT,Altyn Asyr,37.8833,58.3667
TMCHE,Cheleken,39.4,53.1333
TMHAL,Halach,38.0667,64.8833
TMKRA,Krasnovodsk,40.0167,52.9667
TMKRW,Turkmenbashi,40.0167,52.9667
TNARI,Ariana,36.85,10.1833
TNBJC,Borj Cedria,36.7,10.4
TNCHB,Chebba,35.2333,11.1
TNDID,Didon,33.7667,11.9
TNGAE,Gabes,33.8833,10.1167
TNHMM,Al Hammamat,36.4,10.6167
TNJAR,Jarjis,33.5,-11.1
TNKEB,Kebili,33.7,8.9667
TNKEM,Ksibet el Mediouni,35.6667,10.8333
TNMAD,Mahdia,35.5,11.05
TNOUD,Oudna,36.2667,11.65
TNRDS,Rades,36.7667,10.2667
TNSLN,Soliman,36.6833,10.4833
TNTAT,Tazerka Terminal,36.6,11.6833
TNTZE,Al Marsa,36.8833,10.3333
TNZRZ,Zarzis,33.5,11.1167
TOTBU,Nuku'alofa,-21.1333,-175.2
TR9AK,Pasakoy,41.0167,29.2667
TRADY,Yumurtalik,36.7667,35.7833
TRAKB,Akcaabat,41.0167,39.5667
TRAKC,Akcansa,40.1,26.3833
TRAKD,Akdeniz,36.8667,34.7
TRAKY,Akcay,39.5833,26.9333
TRALA,Alanya,36.5333,31.9833
TRAMR,Ambarli,40.9667,28.7
TRANA,Anamur,36.0667,32.85
TRAUT,Yenikoy-Autoport,40.7167,29.8667
TRAYA,Ayancik,41.9333,34.5833
TRAYT,Antalya,36.8333,30.6
TRAYV,Ayvalik,39.3167,26.6833
TRBBI,Beylerbeyi,41.05,29.05
TRBBP,Baba Point,39.4667,26.0667
TRBDM,Bandirma,40.35,27.9667
TRBOL,Bolu,66.1333,-23.25
TRBOT,Botas,36.8167,36.1667
TRBTS,Besiktas,41.05,29.0167
TRBUY,Buyukcukur,41.0667,35.9667
TRBXN,Bodrum,37.0333,27.4167
TRBZC,Bozcaada,39.8333,26.0667
TRBZI,Balikesir,25.15,121.4
TRCAM,Camalti,41.65,32.3833
TRCES,Cesme,38.3167,26.3
TRCID,Cide,41.9,32.9833
TRCKZ,Canakkale,40.15,26.4
TRDAR,Darica,-18.4833,-70.3167
TRDAT,Datca,36.75,27.6667
TRDIK,Dikili,39.0667,26.8833
TRDIL,Diliskelesi,-8.55,125.5667
TRDYL,Dortyol,36.8667,36.2
TREDO,Edremit,39.5833,27.0167
TRENE,Enez,40.7167,26.0667
TRERE,Eregli,41.2833,31.4
TRERK,Erdek,40.3833,27.7833
TREYP,Evyap Port /Kocaeli,40.7667,29.7
TRFAS,Fatsa,41.0333,37.4833
TRFET,Fethiye,36.6167,29.1
TRFIN,Finike,36.2833,30.1333
TRFOC,Foca,38.6667,26.75
TRFRZ,Firuzkoy,41.0,28.7
TRGCA,Gokceada,40.1833,25.9167
TRGCK,Gocek,36.75,28.9333
TRGEB,Gebze,40.7833,29.4167
TRGEL,Gelibolu,43.2667,16.65
TRGEM,Gemlik,40.4167,29.15
TRGIR,Giresun,40.9167,38.3833
TRGKV,Akcapinar,37.0167,28.3667
TRGOR,Gorele,41.0333,39.0
TRGTA,Galata,48.2,17.7167
TRGUL,Gulluk,37.2333,27.6
TRGZE,Gerze,41.6333,36.1833
TRHAR,Haramidere,59.4833,10.3667
TRHAS,Haskoy,41.0333,28.9667
TRHAY,Haydarpasa,49.05,4.0
TRHER,Hereke,50.95,3.6333
TRHIS,Hisaronu,36.7833,28.1333
TRHOP,Hopa,41.4,41.4167
TRIDM,Isdemir,36.7167,36.1833
TRIDS,Icdas Jetty,40.45,27.3
TRIGN,Igneada,41.8833,28.0167
TRINE,Inebolu,41.9667,33.7667
TRISK,Iskenderun,36.5833,36.1667
TRIST,Istanbul,41.0167,28.9667
TRIZM,Izmir,38.4167,27.15
TRIZT,Izmit,40.7833,29.95
TRKAS,Kas,36.1833,29.6333
TRKBS,Kabatas,41.0333,29.0
TRKFK,Kefken,41.2,30.25
TRKFZ,Korfez,40.7833,29.7333
TRKKY,Karakoy/Istambul,41.0333,28.9833
TRKMR,Kemer,36.5833,30.55
TRKMX,Kumport,40.95,28.8167
TRKN2,Konak,38.4,27.1
TRKPE,Kartepe,40.7333,29.9667
TRKRB,Karabiga,40.4,27.3
TRKRS,Karasu,41.0667,30.7833
TRKRT,Karatas,36.55,35.3833
TRKSP,Port of Karasu,41.1167,30.6667
TRKUS,Kusadasi,37.85,27.25
TRLMA,Limas,40.7167,29.8833
TRM47,Nusaybin,37.0667,41.2167
TRMAD,Mardas,41.0167,28.95
TRMER,Mersin,36.7167,34.6333
TRMFZ,Mersin-Free Zone,36.8,34.6333
TRMIM,Mimarsinan,41.0167,28.55
TRMRA,Marmara Adasi,40.5833,27.55
TRMRM,Marmaris,36.85,28.2667
TRMUD,Mudanya,40.3667,28.8833
TRMVG,Manavgat,36.7667,31.45
TRNEM,Nemrut Bay,49.05,4.0
TRORD,Ordu,40.9833,37.8667
TRPLP,Poliport,37.9833,42.05
TRPZR,Pazar,41.1667,40.8833
TRRIZ,Rize,41.0333,40.4833
TRRZY,Rota-Izmit Bay,29.7167,40.7667
TRSIC,Sinop,42.0167,35.1333
TRSIL,Silivri,41.0667,28.25
TRSLE,Sile,41.1667,29.6
TRSRL,Saraylar,40.6667,27.6667
TRSRS,Sariseki,36.6667,36.2167
TRSSX,Samsun,41.2833,36.3333
TRSUR,Surmene,40.9,40.1167
TRTAS,Tasucu,36.3167,33.8667
TRTEK,Tekirdag,40.9667,27.5167
TRTGT,"Toros Gubre Terminal, Gubre",36.9167,35.9833
TRTIR,Tirebolu,41.0,38.8
TRTUR,Turan,43.9667,15.4
TRTUZ,Tuzla,40.8333,29.25
TRTZX,Trabzon,41.0,39.7333
TRUNY,Unye,41.1333,37.2833
TRURL,Urla,48.2833,9.1167
TRUSK,Uskudar,41.0167,29.05
TRVAK,Vakfikebir,41.0333,39.2667
TRYAL,Yalova,40.65,29.2667
TRYIK,Yesilovacik,36.2,33.6667
TRYPO,Yilport,40.7667,29.5333
TRZON,Zonguldak,41.45,31.7833
TTCHA,Chaguaramas,12.15,-84.2167
TTCHV,Charlotteville,11.3167,-60.55
TTCLA,Claxton Bay,10.35,-61.4667
TTCRN,Carenage,10.6833,-61.6
TTCVA,Couva,10.4167,-61.45
TTFPT,Saint Mary's,10.2167,-61.5333
TTFRE,Freeport,10.45,-61.4167
TTGUA,Guayaguayare,10.1333,-61.0333
TTLAB,La Brea (Brighton),59.4833,10.3667
TTPLY,Plymouth,50.4,-4.1167
TTPOS,Port-of-Spain,10.65,-61.5167
TTPTG,Point Galeota,42.2667,8.75
TTPTP,Pointe a Pierre,59.4833,10.3667
TTSFE,San Fernando,36.4667,-6.2
TTTEM,Tembladora,33.9167,35.5667
TWBAL,Bali,25.15,121.4
TWBDA,Budai,23.3667,120.1
TWHOP,Hoping,24.2667,121.7333
TWHUK,Hukou,24.9,121.05
TWLGM,Lung-men,23.5667,119.6667
TWMAL,Mai-Liai,23.75,120.25
TWMLI,Mai-liao,23.1,120.1333
TWNAN,Nantou,23.9,120.6833
TWSHL,Sha-lun,25.1,121.2167
TWTPE,Taipei,25.0333,121.5167
TWWTU,Wu-tu,25.0833,121.6667
TZDAR,Dar es Salaam,-6.8,39.2833
TZIKW,Ikwiriri,-7.9833,39.0167
TZKAG,Kagera,-4.65,30.6667
TZLDI,Lindi,58.3333,24.2833
TZMKO,"Mkokotoni, Zanzibar",42.0833,19.0833
TZMWZ,Mwanza,-2.5167,32.9
TZTGT,Tanga,13.8,121.0
TZZNZ,Zanzibar,42.0833,19.0833
UABGD,Bilhorod-Dnistrovskyi,46.1833,30.3667
UADSK,Svitlovodsk,49.05,33.2333
UAERD,Berdiansk,46.75,36.7667
UAILK,Chornomorsk,46.3167,30.6667
UAIZM,Izmail,45.3167,28.85
UAKHE,Kherson,46.6167,32.6167
UAKIA,Kiliia,45.4333,29.2667
UAMPW,Mariupol,47.05,37.5
UANLV,Mykolaiv,46.9333,32.0
UAOCH,Ochakiv,46.6,31.5667
UAOCT,Olviia,46.8333,31.95
UAODS,Odesa,46.5,30.75
UARNI,Reni,45.4167,28.2833
UASKD,Skadovsk,46.1,32.9
UAUDY,Ust-Dunaisk/Vylkove,45.4667,29.7
UAVYL,Vylkove,45.4,29.5833
UAYUZ,Pivdennyi,46.6,31.0167
UAZPR,Zaporizhzhia,47.8167,35.1667
UGMKN,Galiraya,1.3,32.8667
UMJON,Johnston Atoll,42.8333,17.7
UMMDY,Midway Islands,49.05,4.0
US2BY,Ballston Lake,42.9,-73.8667
US2OG,South Ogden,41.1833,-111.9667
US2PA,Clearville,39.9167,-78.3833
US2SI,Sinton,28.0333,-97.5
US2TO,Clifford Township,41.6667,-75.55
US2TT,Cottrellville,42.6833,-82.5333
US3BR,Berry Creek,39.6333,-121.4
US3DC,Westwood,34.05,-118.4167
US3DU,Victor,38.1333,-121.2
US3DV,Ulupalakua,20.65,-156.3833
US3OL,Wellfleet,41.9333,-70.0333
US3SD,Mabscott,37.7667,-81.2
US3TR,Vineburg,38.2667,-122.4333
US3TU,West Newton,42.35,-71.2333
US3VC,Outlook,46.3167,-120.0833
US3WA,Lyle,45.6833,-121.2833
US4CP,Captiva,26.5167,-82.1833
US4HE,East Fairfield,40.8167,-80.6333
US4NJ,New Era,43.55,-86.3333
US4NM,Ponce de Leon,30.7167,-85.9333
US4TP,Ulm,34.5667,-91.45
US4WR,West Glocester,41.9167,-71.7833
US5BL,Laurence Harbor,40.45,-74.2333
US5MN,Hardwick,43.7667,-96.1833
US6ER,Lake Saint Louis,38.7833,-90.7833
US6TT,Saint Pete Beach,27.7167,-82.7333
US7AL,Detroit,34.0167,-88.1667
US7BA,Speedwell,36.45,-83.8667
US7CA,Penn Valley,39.1833,-121.1833
US7OL,Sea Cliff,40.8333,-73.6333
US7SD,Lowden,46.05,-118.5833
US7YT,Lynnfield,42.5333,-71.0333
US8DC,Woodacre,38.0,-122.6333
US8DD,Ranchos de Taos,36.35,-105.6
US8MN,Orcutt,34.85,-120.4333
US8PR,Zamora,38.7833,-121.8667
US8QA,Vallecito,38.0833,-120.4667
US8TT,Woodbury,41.35,-74.1
US8UY,Waldo,40.45,-83.0667
US8XC,Woodmere,40.6167,-73.7
US8XD,Woodmere,41.45,-81.4667
US8YI,Tres Pinos,36.7833,-121.3167
US999,Waterville,41.2167,-76.3667
US99W,East Windsor,41.9167,-72.55
US9AI,Waianae,21.4333,-158.1833
US9CP,Chapman,38.9667,-97.0167
US9DK,Penngrove,38.2833,-122.65
US9IU,Point Reyes Station,38.0667,-122.8
US9OH,Moreland Hills,41.4333,-81.4167
US9QA,Umpqua,43.35,-123.4667
US9WA,Hoodsport,47.4,-123.1333
USA22,Ashville,40.55,-78.5333
USA8C,Accord,42.1667,-70.8833
USAA2,Alabama Pt.,30.35,-88.1
USAA9,South Mills,36.4333,-76.3167
USAAF,Apalachicola,61.2167,17.15
USAB3,Aberdeen,40.3833,-74.25
USABC,Port Hadlock,48.0167,-122.75
USACC,Raymond,46.6833,-123.7167
USACQ,Ancram,42.05,-73.6333
USADQ,Kodiak,57.8,-152.3833
USAEK,Aberdeen,33.8167,-88.55
USAEO,Calverton,38.6167,-77.6667
USAEZ,Armstrong,43.3833,-94.4667
USAF5,Afton,41.0167,-94.1833
USAFA,Alstead,43.15,-72.3667
USAFH,Bath,35.4667,-76.8
USAFK,Afognak,58.0,-152.7667
USAFM,Bingham,45.0667,-69.8833
USAFV,Battenville,43.1,-73.4333
USAFW,"Webster, Harris",29.5333,-95.1167
USAGQ,Algonquin,42.1667,-88.3
USAGV,Autaugaville,32.4333,-86.65
USAHU,Alachua,29.7833,-82.4833
USAHZ,Atlantic Highlands,40.4,-74.0333
USAKJ,Oak Grove,38.9833,-77.4
USAL3,Alliance,31.5167,-93.65
USAL5,Delta,33.4333,-85.6833
USAL7,Aldie,38.9667,-77.6333
USALC,Amelia City,30.5833,-81.45
USAMF,Amagansett,40.9667,-72.15
USAMG,Cambridge,43.0,-89.0
USANC,Anchorage,-4.1833,115.1
USANP,Annapolis,40.8333,14.25
USANW,Avon,39.6333,-106.5167
USAOU,Avalon,33.3333,-118.3167
USAPY,Alpine,40.95,-73.9333
USAQJ,Maltby,47.8,-122.1
USAQQ,Camden,44.2,-69.05
USAQW,Abbottstown,39.8833,-76.9833
USAR5,Damascus,35.3667,-92.4
USARB,Ann Arbor,63.3167,12.5333
USASF,Ashtabula,6.1167,105.2833
USASS,Ware Shoals,34.3833,-82.2333
USAST,Astoria,69.0167,15.1333
USASZ,Sumiton,33.75,-87.05
USATR,Atreco,29.9667,-93.8667
USATW,Appleton,59.4667,17.3833
USATX,Allenstown,43.1333,-71.45
USAV9,Averill Park,42.6333,-73.55
USAVD,Avondale,47.4167,-53.2
USAWS,Newcastle,44.0333,-69.5333
USAWY,Gallaway,35.3167,-89.6
USAXR,Alexandria,38.8,-77.0333
USAXZ,Andover,37.7,-97.1333
USAY5,Laytonville,39.6833,-123.4667
USAY7,Mayville,42.25,-79.5
USAZL,Azle,32.8833,-97.5333
USB27,Bolinas,37.9,-122.6833
USB2N,Brinnon,47.6667,-122.8833
USB2V,Buena Vista,32.3167,-84.5167
USB44,Bellbrook,39.6333,-84.0667
USB7S,Bridgewater,43.55,-97.5
USBA3,Belfair,47.6833,-123.4
USBA7,Balmorhea,30.9833,-103.7333
USBAL,Baltimore,39.2833,-76.6167
USBAY,Bayonne,43.5,-1.4833
USBB8,Broad Brook,41.9,-72.5333
USBBA,Bethany Beach,38.5333,-75.05
USBCG,Boca Grande,26.7333,-82.25
USBCH,Brushvale,46.3667,-96.65
USBCI,Berlin,38.3167,-75.2167
USBCL,Beulaville,34.9167,-77.7667
USBCM,Bruceton Mills,39.6667,-79.6333
USBCW,Brewster,41.7667,-70.0833
USBD3,Beaver Dam,37.4,-84.8833
USBDB,Bridgeport,43.15,-75.9667
USBDR,Bridgeport,43.15,-75.9667
USBDS,Biscoe,35.3667,-79.7833
USBE8,Belle Harbor,40.5667,-73.8333
USBEL,Belfast,54.9833,-5.9167
USBEX,Bethlehem,40.6167,-75.3667
USBF6,Bonners Ferry,48.6833,-116.3167
USBFJ,Briarcliff Manor,41.15,-73.8167
USBFO,Beaufort,5.3333,115.75
USBFY,Buckeye Lake,39.9333,-82.4667
USBG7,Barnegat,39.75,-74.2167
USBGR,Bangor,54.65,-5.6667
USBHB,Bar Harbor,42.0833,19.0833
USBHC,Bridgehampton,40.9333,-72.3
USBHF,Brandon,32.2667,-89.9833
USBHI,Bruce,45.45,-91.2667
USBHJ,Burlington,39.0333,-84.7167
USBI2,Beaver Island,45.65,-85.55
USBI8,Blount Island,30.4,-81.5167
USBKO,Becker,45.3833,-93.8667
USBKQ,Brooksville,39.4167,-85.0
USBLI,Bellingham,54.6,-1.3
USBM3,Bromley,38.6333,-84.8333
USBM4,Brevort,46.0167,-85.0333
USBMH,Sandoval,38.6167,-89.1167
USBN9,Battle Ground,40.5,-86.8333
USBNA,Nashville,42.6,-85.0833
USBNB,Burns Harbor,41.6167,-87.1333
USBNC,Benicia,38.05,-122.15
USBNH,Burnham,44.6833,-69.4333
USBNI,Burnsville,35.9167,-82.3
USBNP,Brayton Point,41.7,-71.1833
USBOC,Brooklyn,41.7833,-71.95
USBOS,Boston,52.9667,-0.0333
USBOY,Brooklyn/New York,40.7333,-73.9333
USBPT,Beaumont,43.7333,5.7
USBPV,Belhaven,35.5333,-76.6167
USBRA,Bradwood,46.1833,-123.4333
USBRO,Brownsville,25.9,-97.4833
USBS9,Bushkill,41.0833,-75.0
USBSM,Big Sandy,48.1833,-110.1167
USBTH,Bath,43.9,-69.8167
USBTR,Baton Rouge,30.45,-91.1333
USBTV,Burlington,39.0333,-84.7167
USBU2,Butte Meadows,40.0667,-121.55
USBUF,Buffalo,38.6167,-81.9833
USBUI,Butler,41.4167,-84.8667
USBUJ,Butler,38.7833,-84.3667
USBV6,Blairesville,34.85,-83.9333
USBV8,Brownsville,40.0167,-79.8833
USBVV,Berryville,36.3667,-93.5667
USBW5,New Brockton,31.3833,-85.9167
USBWB,Brownsburg,39.8333,-86.3833
USBWH,Bigelow,35.0,-92.6167
USBYZ,Boyne City,45.2167,-85.0
USBZJ,Bethel,49.5833,5.5833
USBZZ,Blacklick,39.9833,-82.8
USC25,Connelly Springs,35.7333,-81.5
USC35,Cornville,34.7167,-111.9167
USC3A,Kensington,37.9,-122.2667
USC3B,Cedar Bluffs,41.3833,-96.6
USC4H,Castle Hills,29.5167,-98.5
USC4N,Clinton,30.85,-91.0
USC55,Cochise,32.1,-109.9167
USC74,Crimora,38.15,-78.85
USC8T,Creston,35.5167,-120.5167
USCA3,Chatham,41.6667,-69.9333
USCAP,Capitan,34.45,-120.0333
USCBD,Cambridge,45.5667,-93.2167
USCBS,Centerburg,40.3,-82.7
USCBT,Clinton,38.3667,-93.7833
USCC2,Cape Coral,26.5667,-81.95
USCC8,Chesapeake City,39.5167,-75.8
USCCS,Cave City,37.1333,-85.9667
USCD4,Coronado,32.6833,-117.1667
USCDD,Camden,31.9833,-87.2833
USCDE,Camden,44.2,-69.05
USCDF,Candler,35.5333,-82.7
USCDU,Cedar Lake,43.4,-84.9667
USCDY,Conneaut,4.7167,7.15
USCDZ,Caledonia,42.7833,-85.5167
USCEC,Crescent City,44.95,14.4
USCFF,Cherryfield,44.6,-67.9167
USCFG,Chesterfield,42.8833,-72.4667
USCG4,Clarksburg,40.8333,-74.9833
USCGE,Cambridge,-42.8333,147.45
USCGF,Cape May,38.9333,-74.9167
USCGJ,Cerro Gordo,39.8833,-88.7333
USCGP,Capitola,36.9667,-121.95
USCGW,Chickasaw,30.7667,-88.0667
USCGX,Carthage,36.25,-85.95
USCHI,Chicago,38.05,-122.0167
USCHS,Charleston,56.5833,-3.0
USCHT,Chester,40.6167,-80.5667
USCI6,Chimayo,36.0,-105.9333
USCIB,Casselberry,28.6833,-81.3333
USCJ8,Cortland,38.9667,-85.95
USCJC,Chinook,46.2667,-123.9333
USCJO,Caro,43.4833,-83.4
USCK2,Cobbs Creek,37.5,-76.3833
USCK9,Cockrell Hill,32.7333,-96.8833
USCKG,Cherokee,34.75,-87.9667
USCKI,Catalina Island,33.3833,-118.4167
USCLA,Claymont,49.05,4.0
USCLE,Cleveland,41.5,-81.6667
USCLM,Port Angeles,62.5167,15.6167
USCLY,Clayton,34.8667,-83.4
USCM9,Carrier Mills,37.6833,-88.6167
USCMU,Cameron,35.3333,-79.25
USCN3,Clayton,34.8667,-83.4
USCNM,Carlsbad,32.4167,-104.2167
USCO3,Claremont,37.2667,-76.9667
USCO9,Copper Canyon,33.1667,-97.15
USCOB,Coos Bay,49.05,4.0
USCOJ,Cochranton,41.5167,-80.05
USCP6,Cove Point,38.3667,-76.3833
USCR5,Chester,40.6167,-80.5667
USCRB,Carrabelle,44.75,14.75
USCRM,Crockett,50.5333,-4.9
USCRP,Corpus Christi,44.2667,14.7667
USCRW,Charleston,56.5833,-3.0
USCS4,Saint Clair Shores,42.4833,-82.8833
USCS6,"Coxsackie, Greene",42.35,-73.8
USCSF,Carteret,59.4833,10.3667
USCSJ,Carlisle,42.5333,-71.35
USCU2,Clute,29.0167,-95.4
USCU6,Colesburg,42.6333,-91.2
USCUM,Canaan,42.0167,-73.3333
USCUQ,Caney,37.0167,-95.9333
USCUU,Cannelton,37.9167,-86.75
USCUZ,Carlisle,34.7833,-91.75
USCWF,Centerville,45.15,-93.05
USCWQ,Center Valley,40.5333,-75.4
USCWU,Carroll,39.8,-82.7
USCWW,Clarkesville,34.6167,-83.5333
USCWX,Cleveland,38.6833,-94.6
USCWZ,Clinton,42.55,-88.8667
USCXV,Clover,35.1167,-81.2333
USCY2,The Colony,33.0833,-96.8833
USCYI,Cloverdale,38.8,-123.0167
USCZI,Cassopolis,41.9,-86.0
USD5W,Dagsboro,38.5333,-75.2333
USDA8,Dauphin,40.3667,-76.9167
USDBQ,Dubuque,42.4833,-90.6333
USDC6,Dallas Center,41.6833,-93.95
USDCB,DeKalb,41.9167,-88.75
USDCI,Delaware City,39.5667,-75.5833
USDCY,Dill City,35.2833,-99.1333
USDD6,Linden Hill,40.7,-73.9167
USDDR,Darien,42.6,-88.7
USDE5,Depue,41.3167,-89.3
USDET,Detroit,42.3167,-83.0333
USDFU,Dunnellon,29.0333,-82.45
USDGE,Chenango Bridge,42.1667,-75.8667
USDHA,Daphne,30.6,-87.9
USDHB,Bodega Bay,38.3333,-123.05
USDIA,Adrian,43.9333,-90.6
USDIJ,Delhi,39.1,-84.6
USDIV,Cedar River,45.4,-87.35
USDKH,Old Rock Hill,31.0,-83.5667
USDKK,Dunkirk,42.4833,-79.2667
USDM4,Diamondville,41.7667,-110.5333
USDN2,Del Norte,37.6833,-106.35
USDNE,Dane,43.25,-89.5
USDOG,"Douglas, Allegan",42.6333,-86.2
USDP5,Deer Park,38.5167,-122.4667
USDPH,Doniphan,36.6167,-90.8167
USDR3,Drytown,38.4333,-120.85
USDRW,De Pere,44.45,-88.05
USDSH,Deshler,41.2,-83.8833
USDSL,Donalsonville,31.0333,-84.8667
USDSM,Des Moines,10.0,-83.0833
USDSR,Deshler,40.1333,-97.7167
USDST,Adamston,39.2833,-80.35
USDT4,De Tour Village,45.9833,-83.9
USDTC,Delta,38.75,-108.0667
USDTP,Portland,27.8667,-97.3167
USDTT,Detroit,34.0167,-88.1667
USDU3,Dunmore,38.35,-79.8667
USDU5,De Funiak Springs,30.7167,-86.1
USDUH,Duxbury,42.05,-70.6667
USDUP,Dupo,38.5,-90.2
USDVA,Delevan,42.4833,-78.4833
USDVQ,Delmont,40.4,-79.5667
USDVV,Davisville,43.05,16.1667
USDWD,Deerwood,46.4667,-93.8833
USDWQ,Downsville,42.0667,-74.9833
USDWX,De Witt,40.3833,-96.9167
USDXX,Old Brookville,40.8167,-73.6
USDY2,Dayton,39.1167,-84.4667
USDZM,Dorchester,42.2833,-71.0667
USE2D,Eddington,44.8167,-68.6833
USE2L,East Lake,41.65,-81.45
USE2T,Etna,28.3,103.8333
USE3K,Elk Horn,37.3,-85.2833
USE5P,Deep Gap,36.2333,-81.5
USEAZ,Mechanic Falls,44.1,-70.3833
USEB4,Elbert,39.2167,-104.5333
USEBZ,Ellabell,32.1167,-81.4833
USECP,El Campo,29.1833,-96.2667
USECR,Spencer,35.6833,-80.4333
USEDL,Allendale,33.0,-81.3
USEDV,Eddyville,37.0833,-88.0667
USEE8,Freeport,40.6667,-79.6833
USEFN,East Freetown,41.7667,-70.95
USEFS,Etiwanda,34.1167,-117.5167
USEGH,Effingham,34.05,-79.75
USEHI,El Dorado Hills,38.6667,-121.0667
USEHL,Bethlehem,33.9333,-83.7167
USEIE,Bernie,36.6667,-89.9667
USEIF,Madeira Beach,27.7833,-82.7833
USEJK,Macks Creek,37.95,-92.9667
USEKA,Eureka,59.4833,10.3667
USEKB,East Keansburg,40.4333,-74.1167
USEKT,Elkton,36.8,-87.15
USEKZ,Elkton,44.2333,-96.4833
USEL3,Ellwood,34.4167,-119.8833
USEL4,Elmer,39.5833,-75.1667
USEM4,Emigrant Gap,39.2833,-120.6667
USEM7,East Machias,44.7333,-67.3833
USEMG,Emmetsburg,43.1167,-94.6833
USEMY,Emery,43.6,-97.6167
USEN5,Ennice,36.8667,-81.6
USENW,Kenosha,60.1667,5.4667
USEOG,East Orange,40.7667,-74.2
USEOM,Welcome,30.05,-90.8667
USEOW,Edmonds,59.4667,17.3833
USEOY,Eloy,32.75,-111.55
USEPA,Earl Park,40.6667,-87.4
USEPE,Empire,29.3833,-89.6
USEPM,Eastport,44.9,-66.9833
USEPY,East Point,37.75,-82.7833
USEQ4,East Lansing,42.7333,-84.4833
USEQE,East Dubuque,42.4833,-90.6333
USEQW,Elwood,34.4333,-119.8833
USEQZ,Ellport,40.85,-80.25
USER2,Elk River,45.3,-93.5667
USERE,Earl,35.1833,-81.5333
USERI,Erie,40.05,-105.05
USERN,Clermont,43.0,-91.65
USERY,Elroy,43.7333,-90.2667
USESG,Estero,26.4333,-81.8167
USETI,Centerville,40.9167,-111.8667
USETT,Etter,36.0167,-101.9833
USETW,Edgartown,41.3833,-70.5167
USEU3,Leucadia,33.0667,-117.3
USEUD,Eudora,33.1,-91.25
USEUU,Placida,26.8333,-82.2667
USEV6,Eden,44.7,-72.5333
USEV7,Evendale,39.25,-84.4167
USEVV,Evansville,37.9667,-87.55
USEWB,Fall River-New Bedford Apt,44.7167,-63.6833
USEWB,New Bedford-Fall River Apt,44.7167,-63.6833
USEWG,Clearwater,45.4167,-94.05
USEWO,Bellwood,40.6,-78.3333
USEWR,Newark,40.7333,-74.1667
USF2S,Fawnskin,34.2667,-116.9333
USFA2,Felda,26.5333,-81.4333
